log2_ratio	pvalue	fdr
1.0995356735509143	0.2059032107320683	0.4400832647174768
-1.765534746362977	0.0577795711235972	0.2190569426097415
-0.18057224564182092	0.7962534147376393	0.9356817552929644
-0.20645087746742632	0.7815112949987133	0.8984040100626235
0.0	1.0	1.0
-0.3499424710569589	0.3538369006847291	0.6184805629570659
0.24100809950379498	0.763024600552995	0.9124267031498402
-0.5250910447437575	0.198542793686662	0.5063770418707249
0.24100809950379498	0.763024600552995	0.9018848095528544
1.222392421336448	0.1088094300405456	0.3424020406457241
0.7369655941662062	0.3657122962815132	0.6584814677244861
2.039528364186637	0.0028375448887923	0.1281260653631609
-0.5305147166987798	0.5270892568655381	0.7947135235093407
-1.7162070339994087	0.0325094446457195	0.1846803283324012
0.6280312226130421	0.4053805564589424	0.6874752735824332
-0.6166713604484944	0.3457785861511603	0.6636236865191288
0.3410369178350669	0.6170750774519738	0.8120057428930725
-0.12029423371771177	0.8348273291852392	0.9316750471881672
-0.5305147166987798	0.5270892568655381	0.7687821950011178
-1.0995356735509143	0.2059032107320683	0.483424929544856
-0.25153876699596445	0.6698153575994166	0.9027080673739536
-0.8171359428501895	0.1305700181157362	0.4191857389438929
-0.7369655941662062	0.2513491088102227	0.5951587826470632
-0.4854268271702417	0.2742988273958757	0.5676262454111919
-2.237039197300849	0.0028599382084641	0.0296899421796973
-0.38702312310924736	0.5929800980174267	0.7864668862380841
-1.2801079191927354	0.1316680160228143	0.3869066060239496
-0.24100809950379493	0.763024600552995	0.9236866061828404
-1.0780025120012733	0.16551785869747	0.6693699359641074
-0.4854268271702417	0.4668542708227254	0.7186488584475109
0.2313255461064558	0.6830913983096086	0.8688010976697051
1.078002512001273	0.16551785869747	0.459096335557793
0.08017034868398336	0.8657723749926214	0.929804387590975
0.2313255461064558	0.6830913983096086	0.8528021581515047
0.5161236243931583	0.0587817213553589	0.3240464544914452
1.584962500721156	0.0522036353413146	0.2881808339031266
0.3410369178350669	0.6170750774519738	0.8731467944601251
0.289506617194985	0.5774686624272997	0.7925151320053305
0.3410369178350669	0.6170750774519738	0.7921556650653891
-0.34103691783506696	0.6170750774519738	0.8236274046325507
0.8667334691365358	0.1443997922130714	0.3677136109986366
-0.6003925412907622	0.194365910803109	0.4550701311121198
-0.9175378398080271	0.2482130789899236	0.587084009547139
0.9175378398080271	0.2482130789899236	0.5341545459863156
-1.0995356735509143	0.2059032107320683	0.462532245565017
0.3959286763311393	0.5126907602619234	0.7826256231083611
0.8883546441710909	0.0138230238203766	0.0970921046978206
1.0995356735509143	0.2059032107320683	0.4778988100941833
-0.9175378398080271	0.2482130789899236	0.6087019722056265
0.8479969065549501	0.0433081428107919	0.1650658928845614
-2.9385994553358565	0.0038924171227786	0.0728971878753982
0.7884958948062882	0.2850494074026127	0.8776066603668321
-0.37439551478149785	0.4652088184521417	0.7166843941278596
-3.4594316186372973	0.0002747267638079	0.0150189162852165
0.0	1.0	1.0
-2.050626073069968	0.0076328817877923	0.0642333253094373
0.0	1.0	1.0
1.078002512001273	0.16551785869747	0.7361856859904506
0.0	1.0	1.0
-0.4474589769712214	0.563702861650773	0.7597840921509768
-0.6280312226130421	0.4053805564589424	0.654891103636157
1.0995356735509143	0.2059032107320683	0.4267269439809532
-0.6280312226130421	0.4053805564589424	0.673647101174419
1.925999418556223	0.0348084788118671	0.1846803283324012
0.7369655941662062	0.3657122962815132	0.727833127582725
0.9175378398080271	0.2482130789899236	0.6034545414107504
0.6918777046376682	0.3173105078629141	0.6951154650665996
-0.25153876699596445	0.6698153575994166	0.8482960195018645
1.1219905243786104	0.0498602037569069	0.2092044192836557
-0.9510903995190535	0.1266304579476171	0.3463109807760196
-0.7884958948062882	0.2850494074026127	0.5418627886002497
-1.6880559936852597	0.018422125454099	0.2104425279975545
-0.84799690655495	0.1797124948789998	0.5428224411566004
0.44745897697122117	0.563702861650773	0.7781914653704489
-2.321928094887362	0.0075263151664578	0.1103217681654166
-1.3536369546147005	0.070701144865983	0.2804627434352482
-0.19930880822340666	0.7054569861112734	0.8819545389478807
-0.05343925896146044	0.8907458009320663	0.9557003251988264
0.9175378398080271	0.2482130789899236	0.5314134448019461
0.9175378398080271	0.2482130789899236	0.546828213823767
1.0544477840223765	0.1082936558990091	0.3815216724206475
-0.6057210608879536	0.2568392579578566	0.6104062832401926
-1.765534746362977	0.0577795711235972	0.2721697861305527
-1.5849625007211563	0.0163773083414949	0.1332975096403227
-1.3536369546147005	0.070701144865983	0.244456893281187
-0.8598223419517398	0.070546000456866	0.3336780969874254
0.13124453327825272	0.8272593465627114	0.9071264036088096
1.222392421336448	0.1088094300405456	0.4343433960796577
0.48542682717024166	0.3531603533159878	0.6484124918380386
0.27563444261342734	0.654720846018577	0.8212409350098949
2.9385994553358565	0.0038924171227786	0.0488507660911404
-0.8339900485610707	0.1059975484249457	0.3890761437813452
0.19930880822340666	0.7054569861112734	0.8634536720805829
-1.5849625007211563	0.0290490221619405	0.388946915419559
0.2713020218173943	0.5900138871633461	0.7895600212217467
2.4329594072761065	0.0045086983649042	0.1015783219857838
-1.0641303374197155	0.1336144025377161	0.4023388912236453
-0.7369655941662062	0.3657122962815132	0.7771386295982156
1.925999418556223	0.0348084788118671	0.258805025669913
-0.18057224564182092	0.7962534147376393	0.910835655173708
0.18057224564182084	0.7962534147376393	0.9109079503800858
0.0	1.0	1.0
1.2801079191927351	0.1316680160228143	0.4921092098852685
-0.3344190390705592	0.5485062355001472	0.7819579918648069
-0.6003925412907622	0.194365910803109	0.4781593490223008
0.3959286763311393	0.5126907602619234	0.7422688557813334
2.807354922057604	0.0066556054829493	0.0935169368667294
-0.7705181538772329	0.2008251226951454	0.4979711630133602
0.6166713604484945	0.3457785861511603	0.6599738778974447
0.44745897697122117	0.563702861650773	0.8369261874508928
0.0	1.0	1.0
-0.20645087746742632	0.7815112949987133	0.905380598864208
0.6520766965796931	0.2393165412214952	0.5329890076565493
-0.6166713604484944	0.3457785861511603	0.6150395304381913
1.874469117916141	0.0072903580915356	0.0664535477370199
-1.3536369546147005	0.070701144865983	0.2810425571619762
0.5208321633014404	0.3359238131517357	0.650687071144307
-1.15754127698648	0.0736382701203027	0.2622944211662148
0.7705181538772327	0.2008251226951454	0.5123170543180054
1.9475325801058645	0.0124193306515522	0.0871566088108257
-0.5305147166987798	0.5270892568655381	0.8508112058201052
0.16046467219324612	0.8083651559145103	0.9043678569635072
0.45137934634256416	0.2332302227821852	0.4994610161096318
-1.4405725913859815	0.0832645166635504	0.3432762660457485
1.3785116232537298	0.0186029299011357	0.1268237959926686
-0.4306343543298623	0.4327675806677846	0.7865712449060175
1.7162070339994087	0.0325094446457195	0.1866004166815348
0.0	1.0	1.0
0.40335569423120843	0.3980247195069378	0.6994364218780896
0.7884958948062882	0.2850494074026127	0.5956742882486641
1.2801079191927351	0.1316680160228143	0.3884672595221765
0.24100809950379498	0.763024600552995	0.9222935281257582
0.6057210608879536	0.2568392579578566	0.7135966410288558
-0.5208321633014404	0.3359238131517357	0.6437750686647516
-0.2141248053528475	0.6948866023724733	0.8610453221080615
0.3768543053909558	0.2513491088102227	0.5091999926748424
-0.7369655941662062	0.3657122962815132	0.728766247730243
-0.27563444261342734	0.654720846018577	0.8355171137223902
1.0995356735509143	0.2059032107320683	0.495943771463571
-0.5305147166987798	0.5270892568655381	0.7483785487227768
0.0	1.0	1.0
1.078002512001273	0.16551785869747	0.5347500050225954
-1.0780025120012733	0.16551785869747	0.5663669745932982
-1.765534746362977	0.0577795711235972	0.3324449588545211
0.20645087746742624	0.7815112949987133	0.9121874507313972
1.2801079191927351	0.1316680160228143	0.3468768710037592
0.6918777046376682	0.3173105078629141	0.5808140040913881
0.6026645024546152	0.2230174699466149	0.5335335422698594
-0.7369655941662062	0.2513491088102227	0.4872282237204866
0.5305147166987798	0.5270892568655381	0.7569788738088573
1.3785116232537298	0.0186029299011357	0.1580663356241045
0.0	1.0	1.0
-1.0995356735509143	0.0338948535246893	0.1543820495452256
-1.765534746362977	0.0577795711235972	0.2705532041373692
-3.1699250014423126	0.0013406411172294	0.0216178380153253
1.0995356735509143	0.2059032107320683	0.4378949754124777
0.0	1.0	1.0
1.925999418556223	0.0348084788118671	0.1827915522471834
-0.4854268271702417	0.3531603533159878	0.6258399134752993
-0.3569345447152755	0.3173105078629141	0.6854978060160846
-0.5563933485243852	0.3710933695226976	0.6482068987145273
1.2439255828860891	0.0195502690928855	0.1513720145028626
0.43609911480667357	0.4912971242158931	0.7299468249092742
-0.5474877953024933	0.4385780260809999	0.6886425632010224
0.24100809950379498	0.763024600552995	0.9054531678924408
0.7369655941662062	0.3657122962815132	0.6663425085635614
-0.4474589769712214	0.563702861650773	0.8564128903136536
-2.9385994553358565	0.0038924171227786	0.0660894319867587
0.2515387669959644	0.6698153575994166	0.8420206816941935
-0.7098719332839311	0.0016113400642586	0.027572927625231
-0.7369655941662062	0.3657122962815132	0.6663160418964843
0.0	1.0	1.0
-1.8744691179161412	0.0072903580915356	0.0652151430924404
0.3131578852596303	0.5049850750938458	0.8575843793157327
-0.3514723705013777	0.4795001221869535	0.800611543372136
0.0	1.0	1.0
0.11321061044799109	0.7772974107895215	0.906163852576332
-0.11103131238874384	0.841480581121794	0.9209875618878224
-0.84799690655495	0.1797124948789998	0.4831614616419012
0.5305147166987798	0.5270892568655381	0.8575843793157327
-2.237039197300849	0.0028599382084641	0.0525334899667249
0.11321061044799109	0.7772974107895215	0.890791625770713
1.765534746362977	0.0577795711235972	0.2091040155837608
0.5474877953024933	0.4385780260809999	0.6650027185162125
-0.1500254440046075	0.6463551955394902	0.8265256682153128
0.13430109171159113	0.7576207236833965	0.9018848095528544
1.584962500721156	0.0290490221619405	0.3102020580864369
0.9510903995190536	0.1266304579476171	0.3870313817328453
-2.2016338611696504	0.0125549185969665	0.1137569493435427
0.0	1.0	1.0
0.18057224564182084	0.7962534147376393	0.934170666731322
-0.5474877953024933	0.4385780260809999	0.6789187843733878
0.561878887608115	0.3173105078629141	0.7323706982428397
0.45456586346548133	0.3691714163326916	0.6700014534670077
-0.5474877953024933	0.4385780260809999	0.6762562777332335
0.44745897697122117	0.563702861650773	0.7709612850285884
1.0995356735509143	0.2059032107320683	0.4630439102458434
-2.807354922057604	0.0066556054829493	0.0623479051515309
2.070389327891398	0.020921335337794	0.1191310122492933
1.0995356735509143	0.2059032107320683	0.4508319239225484
0.4656635723488118	0.414216178242525	0.7064847963171461
0.3959286763311393	0.5126907602619234	0.7989814527147298
1.765534746362977	0.0577795711235972	0.2275688848583977
0.0	1.0	1.0
-0.4474589769712214	0.563702861650773	0.7682121762633276
0.6918777046376682	0.3173105078629141	0.6286923872279835
-1.3536369546147005	0.070701144865983	0.3589253242847989
0.0	1.0	1.0
1.3985493764902748	0.0389474557420254	0.2178743811311325
-0.5305147166987798	0.5270892568655381	0.7348529670103897
0.44745897697122117	0.563702861650773	0.7729791738547112
0.0	1.0	1.0
1.1844245711374275	0.0895550744136426	0.3306300979614785
0.6918777046376682	0.3173105078629141	0.6944197701787714
0.0721497857558354	0.8727801237939118	0.9402004541671858
0.10309349296410372	0.8473896596867143	0.9323572379736468
0.13124453327825272	0.8272593465627114	0.9149328305212046
0.0	1.0	1.0
-1.4739311883324124	0.0455002638963584	0.1958543159057052
-0.6918777046376681	0.3173105078629141	0.6991031740401059
-0.3048545815284209	0.6373518882339371	0.8186062356313206
-0.6100534816839867	0.2971465303484704	0.6059579038304551
-0.10309349296410361	0.8473896596867143	0.9344168403185504
0.13124453327825272	0.8272593465627114	0.933887065107559
-2.070389327891398	0.020921335337794	0.1706510314486962
-2.6629650127224296	0.0114120363860016	0.1783425172971993
2.662965012722429	0.0114120363860016	0.2601806534775621
-0.5305147166987798	0.5270892568655381	0.8563486025928766
0.24100809950379498	0.763024600552995	0.9131072400758888
1.3536369546147005	0.070701144865983	0.3841919851224425
0.9510903995190536	0.1266304579476171	0.4936309871532292
0.24100809950379498	0.763024600552995	0.9223428893948644
1.4405725913859815	0.0832645166635504	0.3249909162508128
2.9385994553358565	0.0038924171227786	0.0631341502551786
-0.3103401206121506	0.5637028616507731	0.7732578288071943
0.20645087746742624	0.5472212227674073	0.770825687043146
0.932885804141463	0.1967056024589469	0.4835030777714233
-1.0780025120012733	0.16551785869747	0.749028707771456
0.6280312226130421	0.4053805564589424	0.7141708975334633
0.7884958948062882	0.2850494074026127	0.5490278496469438
0.0	1.0	1.0
0.48542682717024166	0.4668542708227254	0.7540611874318041
0.4274212237346762	0.3840882494738521	0.6856919732410246
-0.7369655941662062	0.2513491088102227	0.476730860358292
1.2801079191927351	0.1316680160228143	0.4279067480705046
-1.8365012677171204	0.0201367515503463	0.1537485307051602
-3.0588936890535687	0.0022819372533154	0.0442489938067709
-0.5563933485243852	0.3710933695226976	0.8808008473475227
1.4288432988038744	0.0218101191437223	0.1462667547006977
-0.9434164716336325	0.1572992070502851	0.4342563180367368
0.6520766965796931	0.2393165412214952	0.4889186725689206
1.2801079191927351	0.1316680160228143	0.3556788782257658
0.7884958948062882	0.2850494074026127	0.5117826376827458
-1.7500217469916524	0.0067143897855494	0.0658144823340452
0.1408625358398497	0.7518296340458492	0.9027006610350196
-0.1443899093351748	0.8185458083820434	0.9279092018412036
-0.9652345818393234	0.067889154861829	0.3138960923718977
-0.5305147166987798	0.5270892568655381	0.8113264575483391
1.0641303374197155	0.1336144025377161	0.3911472952166063
1.2801079191927351	0.1316680160228143	0.417801958704474
-3.4594316186372973	0.0002747267638079	0.0256668564856324
0.9175378398080271	0.2482130789899236	0.5095939605787821
-0.5305147166987798	0.5270892568655381	0.7567935244489632
-0.9175378398080271	0.2482130789899236	0.6561220727711584
1.2801079191927351	0.1316680160228143	0.3362236837725437
0.5305147166987798	0.5270892568655381	0.7296987110941987
-0.3907899530321666	0.326989349598015	0.6011641592609578
-1.0995356735509143	0.2059032107320683	0.5594540896476198
-0.46566357234881184	0.414216178242525	0.689080667233858
0.8479969065549501	0.1797124948789998	0.4346663991785828
-1.0641303374197155	0.1336144025377161	0.3556788782257658
-0.8339900485610707	0.1059975484249457	0.3577948256204027
-0.84799690655495	0.1797124948789998	0.6444937896898073
2.107803289534515	3.671251852079005e-08	2.2312033131010155e-05
0.14438990933517493	0.8185458083820434	0.9363827528304056
1.078002512001273	0.16551785869747	0.4450305072371665
-0.19930880822340666	0.7054569861112734	0.8933799887540228
-0.7182290315846205	0.1138462980066581	0.3737903909748631
-0.7062687969432897	0.2206713619198467	0.4640308234744023
4.643856189774724	0.0005320055051392	0.0614466358435834
1.8365012677171206	0.0201367515503463	0.1579787519779555
-0.7369655941662062	0.2513491088102227	0.6671322140383482
-1.1219905243786104	0.0498602037569069	0.4015261500545636
0.5703157247567547	0.2059032107320683	0.5207399243896651
0.2515387669959644	0.6698153575994166	0.8388366276332786
1.925999418556223	0.0348084788118671	0.2389899215985513
-0.18057224564182092	0.7962534147376393	0.9074932321464342
-0.25153876699596445	0.6698153575994166	0.863467049252102
-0.1604646721932461	0.8083651559145103	0.9460866269221676
-1.5849625007211563	0.0522036353413146	0.3144282229811899
0.0	1.0	1.0
2.9385994553358565	0.0038924171227786	0.0455135814880707
-0.1750867065580913	0.7236736098317631	0.9018848095528544
-2.6629650127224296	0.0114120363860016	0.0998135584406811
-1.2801079191927354	0.1316680160228143	0.4578490151039447
0.932885804141463	0.1967056024589469	0.5512454864394768
1.0995356735509143	0.2059032107320683	0.7206612375622391
0.0	1.0	1.0
-0.20645087746742632	0.7815112949987133	0.9091642524918112
-4.523561956057013	0.0009111188771537	0.0209747158178094
1.1955508091178069	0.0046777349810472	0.0705437300247377
0.20645087746742624	0.7815112949987133	0.9184771920603436
-0.14937762403822666	0.6911022238448428	0.9029998487682902
2.050626073069968	0.0076328817877923	0.0642333253094373
0.20645087746742624	0.7815112949987133	0.9018848095528544
0.6057210608879536	0.2568392579578566	0.5280197942788424
2.146841388329271	0.0046777349810472	0.0500215853618442
0.932885804141463	0.1967056024589469	0.5043325478057623
-0.5305147166987798	0.5270892568655381	0.8140507793436648
1.2801079191927351	0.1316680160228143	0.4711820670988625
-0.1443899093351748	0.8185458083820434	0.9255311815828544
-0.24100809950379493	0.763024600552995	0.9140974873641275
1.078002512001273	0.16551785869747	0.7361856859904506
-0.34103691783506696	0.6170750774519738	0.8050288462060022
-1.5849625007211563	0.0522036353413146	0.2747508494362848
-1.5849625007211563	0.0522036353413146	0.2130454242295221
0.0	1.0	1.0
0.3312059084753731	0.4927166772270878	0.9081083237786032
-0.24100809950379493	0.763024600552995	0.9054531678924408
2.321928094887362	0.0001006219221196	0.0047244518223491
-1.0641303374197155	0.1336144025377161	0.4497752384378726
-0.12029423371771177	0.8348273291852392	0.9267127412316956
0.2515387669959644	0.6698153575994166	0.8388366276332786
-0.4474589769712214	0.563702861650773	0.7781914653704489
1.1844245711374275	0.0895550744136426	0.2921183453142253
2.662965012722429	0.0114120363860016	0.1783425172971993
-0.7884958948062882	0.2850494074026127	0.7365370593960129
0.12029423371771175	0.8348273291852392	0.92208866838044
-2.9385994553358565	0.0038924171227786	0.0856331767011299
0.0	1.0	1.0
-0.043721377429317886	0.901287773180033	0.9600206168093016
0.0	1.0	1.0
-0.09019780897157814	0.8574624419592412	0.9506648813026368
-0.2895066171949848	0.5774686624272997	0.8125603637587426
-0.3280541976842039	0.4053805564589424	0.7471508660267209
0.21681138907314804	0.6309540411841709	0.8240990758994902
0.3344190390705593	0.5485062355001472	0.7453793532939139
-0.5305147166987798	0.5270892568655381	0.7610019509259686
0.5682837595745259	0.2367235706378574	0.5576364888488357
0.44745897697122117	0.563702861650773	0.8575843793157327
-0.07594885323329863	0.8694170607412391	0.9331359270030696
-1.197939377611909	0.0342640077348691	0.222818606407175
0.6280312226130421	0.4053805564589424	0.6292976582066979
2.807354922057604	0.0066556054829493	0.1034663197074432
1.253756592245783	0.0495346134356267	0.238752110019776
-2.070389327891398	0.020921335337794	0.1196632711234472
1.253756592245783	0.0495346134356267	0.5959226355100424
-4.392317422778761	0.0015654022580025	0.025571735046497
1.584962500721156	0.0522036353413146	0.1960114396090421
-0.6280312226130421	0.4053805564589424	0.746436264289689
2.963474123974886	0.0002075015940618	0.0342017092490587
-2.2016338611696504	0.0125549185969665	0.1364743795564489
-2.146841388329271	0.0046777349810472	0.0649972567808502
-0.5305147166987798	0.5270892568655381	0.7806427241530042
-0.08017034868398333	0.8657723749926214	0.9410066054398412
-0.18057224564182092	0.7962534147376393	0.9016508498970182
-0.9175378398080271	0.2482130789899236	0.4796151361990985
-0.38702312310924736	0.5929800980174267	0.809473277168936
-0.10309349296410361	0.8473896596867143	0.9278979917359363
-0.19930880822340666	0.7054569861112734	0.8830230332968622
-0.12029423371771177	0.8348273291852392	0.9184324110039856
-0.561878887608115	0.3173105078629141	0.5852138670160322
0.0	1.0	1.0
-0.7062687969432897	0.2206713619198467	0.504994062992188
-1.0780025120012733	0.16551785869747	0.4551741114180425
-0.6520766965796931	0.0262606341177954	0.1885902576089091
-0.4306343543298623	0.4327675806677846	0.7476742730767689
0.5305147166987798	0.5270892568655381	0.7723432200781692
4.523561956057013	0.0009111188771537	0.0193217943215064
-1.137503523749935	0.0163091718777549	0.1028032126871012
-0.24100809950379493	0.763024600552995	0.9082969865686844
1.0995356735509143	0.2059032107320683	0.4435350412213411
0.932885804141463	0.1967056024589469	0.4240221329409996
-1.765534746362977	0.0577795711235972	0.2920469487918161
0.7369655941662062	0.3657122962815132	0.6321349313798879
0.1650592462704962	0.7316005889599014	0.9109079503800858
-2.146841388329271	0.0046777349810472	0.055026467515639
0.0	1.0	1.0
-0.5305147166987798	0.5270892568655381	0.7950185444504401
0.3410369178350669	0.6170750774519738	0.8254000917458596
-0.6674246609131291	0.2752335240748343	0.628939288810352
-0.08017034868398333	0.8657723749926214	0.9382427782667642
1.765534746362977	0.0577795711235972	0.3275708268061558
-2.027480736422107	0.0004069520174449	0.0120574950017215
1.925999418556223	0.0348084788118671	0.2862962434004173
0.5563933485243854	0.3710933695226976	0.6834279118957599
-1.7842713089445628	0.0116168914341583	0.1229751650020865
0.24100809950379498	0.763024600552995	0.8837726013139067
0.5305147166987798	0.5270892568655381	0.7282828514919228
-0.9175378398080271	0.2482130789899236	0.4966154890851026
-2.2016338611696504	0.0125549185969665	0.0997178017299297
0.0	1.0	1.0
0.24100809950379498	0.763024600552995	0.8952662472007944
-2.321928094887362	0.0017451186995289	0.0857047183546417
0.7369655941662062	0.1281901743451079	0.3911472952166063
0.0	1.0	1.0
0.0	1.0	1.0
-0.1604646721932461	0.8083651559145103	0.923124137870231
0.38702312310924725	0.5929800980174267	0.8151350056510352
1.0544477840223765	0.1082936558990091	0.4627357554713424
0.24100809950379498	0.763024600552995	0.9203041970216312
1.8365012677171206	0.0201367515503463	0.1186288194465647
0.289506617194985	0.3993957036668539	0.6572228161893153
-0.4854268271702417	0.4668542708227254	0.8011756704356179
1.584962500721156	0.0290490221619405	0.5064633667126671
3.169925001442312	0.0013406411172294	0.0216178380153253
0.0	1.0	1.0
0.5376567859427995	0.249817441835948	0.4988113757316277
-0.046542585937030194	0.898119787253741	0.9823681920757732
-1.4405725913859815	0.0832645166635504	0.3433765609739532
-0.3048545815284209	0.6373518882339371	0.8553230285519977
-0.7369655941662062	0.3657122962815132	0.61292455978477
0.2132440391222626	0.4132533754936404	0.6352308057220499
-0.7369655941662062	0.2513491088102227	0.5843091010983327
-0.5305147166987798	0.5270892568655381	0.8575843793157327
0.7062687969432897	0.2206713619198467	0.4812586125322865
-2.6629650127224296	0.0114120363860016	0.1685081845424185
-0.4854268271702417	0.4668542708227254	0.7801614145497636
0.6280312226130421	0.4053805564589424	0.6587434042457814
0.24100809950379498	0.763024600552995	0.8952662472007944
-4.523561956057013	0.0009111188771537	0.0321035416126514
-0.27563444261342734	0.654720846018577	0.8396188627182678
0.0	1.0	1.0
-0.8231222379159209	0.2252529063606531	0.5386287062276697
-0.4708907340123613	0.1789924054372905	0.4261499259754501
0.0	1.0	1.0
-0.3048545815284209	0.6373518882339371	0.8257931306928409
-1.0641303374197155	0.1336144025377161	0.4839448482158744
0.3410369178350669	0.6170750774519738	0.8120641127660663
-0.9328858041414629	0.1967056024589469	0.576917486673814
-1.0494686762642997	0.0043336036843089	0.2064895388908023
1.584962500721156	0.0290490221619405	0.2948749796815855
0.5474877953024933	0.4385780260809999	0.7086205710016815
0.9175378398080271	0.2482130789899236	0.491239616030804
-1.914270125974116	0.001015000947113	0.0218736110146313
0.7369655941662062	0.3657122962815132	0.728766247730243
-1.765534746362977	0.0577795711235972	0.2636893169698795
-0.8231222379159209	0.2252529063606531	0.5967890714445248
-0.7884958948062882	0.2850494074026127	0.5482493393008397
-0.24616058726939766	0.5553463166714222	0.8146091798929569
0.43609911480667357	0.4912971242158931	0.8083157932762245
-0.9328858041414629	0.1967056024589469	0.5095342667270317
-0.8793185175775369	0.0014505854920684	0.0250835122345222
-0.6166713604484944	0.3457785861511603	0.7104570875762197
-0.11103131238874384	0.841480581121794	0.9312737227715108
